Latitude,Longitude,Sample Date,pet,ppt,tmax,soil,aet
-25.81048333,27.90955222,01-05-2013,153.40001,158.60000000000002,27.869999,1.4,150.7
-28.75,30.442778,01-05-2013,146.2,162.10000000000002,29.279999,11.0,146.2
-29.161667,30.629722,01-05-2013,124.700005,189.0,25.109999,60.5,124.700005
-29.033333,23.983333,01-05-2013,205.40001,73.0,32.82,0.2,69.4
-29.744167,29.905833,02-05-2013,129.0,258.2,25.869999,79.200005,129.0
-32.94583,18.33667,02-05-2013,200.2,7.1000000000000005,28.68,7.2000003,8.3
-27.671111,27.236944,04-05-2013,167.2,134.5,28.529999,0.8,127.8
-28.96362,19.15486,04-05-2013,251.1,2.4000000000000004,36.73,0.0,2.3
-26.45,28.085833,06-05-2013,147.8,150.6,26.31,1.4,143.1
-33.818056,19.694722,06-05-2013,203.90001,9.1,30.23,6.4,10.0
-34.065833,20.404167,07-05-2013,182.3,8.5,30.31,3.4,8.400001
-25.127778,27.628889,07-05-2013,164.7,154.20000000000002,30.5,2.0,146.6
-25.20639,27.558,07-05-2013,165.2,156.60000000000002,30.429998,2.0,148.8
-24.69514,27.40906,07-05-2013,172.7,157.70000000000002,31.24,2.3,149.90001
-23.658056,31.05,07-05-2013,141.8,100.2,31.519999,0.90000004,95.200005
-28.747778,31.745833,07-05-2013,137.90001,134.5,29.06,5.4,128.3
-28.735556,29.820556,07-05-2013,143.3,175.3,28.33,26.4,143.3
-29.380556,30.2775,07-05-2013,122.4,209.5,24.75,77.4,122.4
-26.861111,28.884722,07-05-2013,143.2,141.8,25.779999,1.5,134.8
-26.98472222,26.63227778,07-05-2013,169.1,141.0,28.58,0.8,134.0
-27.398611,26.614722,07-05-2013,177.90001,126.60000000000001,29.17,0.8,120.3
-27.671111,27.236944,07-05-2013,167.2,134.5,28.529999,0.8,127.8
-29.160278,26.573333,07-05-2013,178.6,116.80000000000001,29.199999,0.7,111.0
-28.768056,20.720556,07-05-2013,252.6,19.200000000000003,35.739998,0.0,18.300001
-34.02861,22.22222,07-05-2013,150.40001,12.4,25.3,2.4,11.900001
-34.075556,20.145556,07-05-2013,185.90001,8.700000000000001,29.8,6.5,9.6
-29.161667,23.696389,08-05-2013,210.1,65.10000000000001,33.309998,0.1,61.9
-24.39619444,27.08983333,08-05-2013,172.8,149.3,31.56,2.6000001,141.90001
-28.404444,30.013056,08-05-2013,144.7,165.60000000000002,28.07,16.0,144.7
-27.00222,28.76528,08-05-2013,143.40001,148.3,25.97,1.4,140.90001
-27.02314,28.59389,08-05-2013,145.3,150.20000000000002,26.21,1.4,142.8
-26.648056,27.089444,08-05-2013,158.8,152.6,27.67,1.0,145.0
-26.970278,27.211111,08-05-2013,160.0,146.9,27.789999,1.0,139.6
-26.880278,26.965,08-05-2013,162.6,145.9,28.23,1.0,138.7
-27.273889,28.49,08-05-2013,146.2,157.0,26.119999,4.2000003,146.2
-27.4275,28.525833,08-05-2013,145.0,162.4,26.0,11.5,145.0
-28.69485,28.23487,08-05-2013,144.8,168.4,25.16,17.2,144.8
-29.615556,27.065278,08-05-2013,166.5,140.0,27.98,0.7,133.0
-28.883333,27.89,08-05-2013,149.2,170.9,25.949999,15.400001,149.2
-30.77586667,29.03221667,08-05-2013,130.8,204.8,25.9,48.8,130.8
-31.396,29.2651,08-05-2013,126.3,197.4,26.029999,49.600002,126.3
-34.039722,22.133333,08-05-2013,153.90001,11.4,25.769999,2.3,11.0
-28.058889,30.373611,08-05-2013,139.90001,166.4,26.91,22.4,139.90001
-33.897778,20.012778,08-05-2013,197.3,8.200000000000001,30.57,5.5,8.900001
-29.140556,31.391944,09-05-2013,129.90001,139.9,27.65,9.900001,129.90001
-27.671111,27.236944,09-05-2013,167.2,134.5,28.529999,0.8,127.8
-30.160091,27.40124,09-05-2013,159.7,143.9,27.63,0.90000004,136.8
-30.336111,27.359444,09-05-2013,161.5,139.5,27.72,1.0,132.6
-34.005833,22.351111,09-05-2013,147.1,13.9,24.74,2.7,13.3
-30.830556,26.921389,10-05-2013,168.7,110.0,28.369999,0.8,104.5
-28.116667,26.725278,10-05-2013,175.0,120.10000000000001,29.039999,0.7,114.1
-27.573056,24.746389,10-05-2013,200.40001,100.7,31.99,0.3,95.700005
-31.000833,26.353056,10-05-2013,174.6,83.30000000000001,28.15,0.5,79.200005
-30.679722,26.7125,10-05-2013,173.7,105.10000000000001,29.189999,0.7,99.9
-28.96362,19.15486,11-05-2013,251.1,2.4000000000000004,36.73,0.0,2.3
-25.99136,27.84208,13-05-2013,149.40001,163.10000000000002,26.83,7.0,149.40001
-29.7775,29.470833,13-05-2013,125.5,289.7,23.76,42.9,125.5
-29.744167,29.905833,13-05-2013,129.0,258.2,25.869999,79.200005,129.0
-26.45,28.085833,13-05-2013,147.8,150.6,26.31,1.4,143.1
-31.554722,29.245556,13-05-2013,117.5,205.60000000000002,24.789999,50.5,117.5
-27.01011111,26.69808333,14-05-2013,170.6,139.4,28.49,0.8,132.40001
-24.679167,30.8025,14-05-2013,127.5,211.70000000000002,25.71,109.1,127.5
-30.830556,26.921389,14-05-2013,168.7,110.0,28.369999,0.8,104.5
-25.73411,27.21422,14-05-2013,156.2,175.9,27.96,12.3,156.2
-23.281,30.54305556,14-05-2013,142.7,110.60000000000001,30.46,6.5,105.6
-30.733889,29.828333,14-05-2013,121.5,231.3,25.26,69.4,121.5
-29.987778,29.851667,14-05-2013,123.8,257.6,25.019999,84.1,123.8
-27.169444,29.233889,14-05-2013,138.3,147.1,25.34,2.7,138.3
-26.861111,28.884722,14-05-2013,143.2,141.8,25.779999,1.5,134.8
-27.00222,28.76528,14-05-2013,143.40001,148.3,25.97,1.4,140.90001
-26.648056,27.089444,14-05-2013,158.8,152.6,27.67,1.0,145.0
-26.970278,27.211111,14-05-2013,160.0,146.9,27.789999,1.0,139.6
-26.880278,26.965,14-05-2013,162.6,145.9,28.23,1.0,138.7
-26.98472222,26.63227778,14-05-2013,169.1,141.0,28.58,0.8,134.0
-31.000833,26.353056,14-05-2013,174.6,83.30000000000001,28.15,0.5,79.200005
-31.104278,29.399722,14-05-2013,124.5,207.5,25.74,57.2,124.5
-25.45963889,28.26430556,14-05-2013,155.0,147.8,28.89,1.6,140.5
-28.338333,31.373611,14-05-2013,133.1,134.0,27.769999,4.5,127.6
-28.068333,31.55,14-05-2013,140.8,107.7,29.9,4.7000003,102.700005
-29.161667,23.696389,15-05-2013,210.1,65.10000000000001,33.309998,0.1,61.9
-25.81048333,27.90955222,15-05-2013,153.40001,158.60000000000002,27.869999,1.4,150.7
-24.183889,30.823889,15-05-2013,137.6,138.4,30.64,2.4,131.5
-22.91028,29.61111,15-05-2013,145.1,131.6,29.9,1.9,125.1
-22.769722,30.886944,15-05-2013,148.1,132.4,31.609999,6.6,126.3
-29.744167,29.905833,15-05-2013,129.0,258.2,25.869999,79.200005,129.0
-30.398056,30.601944,15-05-2013,124.1,237.70000000000002,26.21,81.1,124.1
-30.27402,30.69602,15-05-2013,123.6,235.10000000000002,26.09,80.3,123.6
-29.033333,23.983333,15-05-2013,205.40001,73.0,32.82,0.2,69.4
-30.160091,27.40124,15-05-2013,159.7,143.9,27.63,0.90000004,136.8
-30.336111,27.359444,15-05-2013,161.5,139.5,27.72,1.0,132.6
-30.568333,29.422778,15-05-2013,126.8,209.5,24.529999,62.600002,126.8
-30.86013889,29.07125,15-05-2013,130.2,201.10000000000002,26.01,51.7,130.2
-30.570833,29.150556,15-05-2013,128.2,212.20000000000002,24.38,49.9,128.2
-34.092222,21.295278,15-05-2013,172.2,10.9,28.099998,1.8000001,10.5
-23.23572222,27.717,16-05-2013,169.5,96.7,31.929998,0.4,91.8
-22.548889,28.898056,16-05-2013,160.3,92.5,31.64,0.1,87.9
-28.44555556,32.325,08-08-2013,153.90001,76.3,30.3,8.400001,73.6
-30.13573889,30.67422222,16-05-2013,125.1,227.8,26.449999,80.1,125.1
-29.160278,26.573333,16-05-2013,178.6,116.80000000000001,29.199999,0.7,111.0
-31.031389,28.883333,16-05-2013,129.5,201.3,25.609999,56.100002,129.5
-22.225556,29.990556,17-05-2013,156.90001,85.10000000000001,32.51,0.2,80.8
-22.43772222,31.07805556,17-05-2013,161.40001,119.5,33.62,0.4,113.5
-26.98472222,26.63227778,17-05-2013,169.1,141.0,28.58,0.8,134.0
-29.803611,30.516111,17-05-2013,122.4,240.8,25.76,83.8,122.4
-33.38056,19.30167,20-05-2013,199.0,11.600000000000001,28.48,9.6,13.5
-32.502778,19.535833,20-05-2013,234.1,9.0,32.85,0.5,8.6
-27.01011111,26.69808333,21-05-2013,170.6,139.4,28.49,0.8,132.40001
-31.860278,18.6875,21-05-2013,221.2,7.4,31.59,0.6,7.0
-24.69514,27.40906,21-05-2013,172.7,157.70000000000002,31.24,2.3,149.90001
-25.398889,31.610556,21-05-2013,123.4,110.10000000000001,29.25,8.900001,105.3
-26.648056,27.089444,21-05-2013,158.8,152.6,27.67,1.0,145.0
-26.970278,27.211111,21-05-2013,160.0,146.9,27.789999,1.0,139.6
-26.880278,26.965,21-05-2013,162.6,145.9,28.23,1.0,138.7
-26.98472222,26.63227778,21-05-2013,169.1,141.0,28.58,0.8,134.0
-34.250556,20.9925,21-05-2013,177.3,10.3,28.17,3.3,9.900001
-32.595833,19.009444,21-05-2013,222.6,9.9,32.94,7.0,10.400001
-29.161667,23.696389,22-05-2013,210.1,65.10000000000001,33.309998,0.1,61.9
-26.880278,26.965,13-05-2014,172.40001,104.80000000000001,29.41,2.2,99.700005
-29.641944,30.6875,22-05-2013,127.200005,211.4,26.75,80.200005,127.200005
-25.20639,27.558,22-05-2013,165.2,156.60000000000002,30.429998,2.0,148.8
-25.681111,31.783333,22-05-2013,124.4,105.60000000000001,29.42,9.0,101.1
-25.513889,31.224444,22-05-2013,128.2,149.8,27.74,24.300001,128.2
-26.861111,28.884722,22-05-2013,143.2,141.8,25.779999,1.5,134.8
-26.73806,27.59194,22-05-2013,153.90001,153.70000000000002,26.91,1.2,146.0
-26.45,28.085833,22-05-2013,147.8,150.6,26.31,1.4,143.1
-33.13083,18.86278,22-05-2013,215.6,10.100000000000001,31.699999,11.7,12.7
-33.7075,18.97444444,22-05-2013,208.90001,11.0,30.38,14.3,14.6
-26.905,32.324722,23-05-2013,133.0,71.8,31.13,8.3,68.8
-27.602222,29.942778,23-05-2013,146.2,166.60000000000002,27.8,15.8,146.2
-27.169444,29.233889,23-05-2013,138.3,147.1,25.34,2.7,138.3
-27.00222,28.76528,23-05-2013,143.40001,148.3,25.97,1.4,140.90001
-27.273889,28.49,23-05-2013,146.2,157.0,26.119999,4.2000003,146.2
-33.31388889,19.07472222,23-05-2013,212.8,11.200000000000001,31.14,13.0,14.2
-28.141944,26.417778,24-05-2013,180.1,116.4,29.46,0.7,110.6
-28.1175,26.719444,24-05-2013,175.0,120.10000000000001,29.039999,0.7,114.1
-28.116667,26.725278,24-05-2013,175.0,120.10000000000001,29.039999,0.7,114.1
-28.96362,19.15486,25-05-2013,251.1,2.4000000000000004,36.73,0.0,2.3
-25.99136,27.84208,27-05-2013,149.40001,163.10000000000002,26.83,7.0,149.40001
-26.45,28.085833,27-05-2013,147.8,150.6,26.31,1.4,143.1
-29.042222,24.6,27-05-2013,205.8,76.60000000000001,32.17,0.1,72.8
-30.830556,26.921389,28-05-2013,168.7,110.0,28.369999,0.8,104.5
-24.670833,28.560833,28-05-2013,152.8,176.9,28.93,17.300001,152.8
-25.73411,27.21422,28-05-2013,156.2,175.9,27.96,12.3,156.2
-26.861111,28.884722,28-05-2013,143.2,141.8,25.779999,1.5,134.8
-27.00222,28.76528,28-05-2013,143.40001,148.3,25.97,1.4,140.90001
-30.679722,26.7125,28-05-2013,173.7,105.10000000000001,29.189999,0.7,99.9
-33.501667,21.624167,28-05-2013,186.2,10.9,28.269999,0.1,10.3
-25.45963889,28.26430556,28-05-2013,155.0,147.8,28.89,1.6,140.5
-29.161667,23.696389,29-05-2013,210.1,65.10000000000001,33.309998,0.1,61.9
-27.01011111,26.69808333,29-05-2013,170.6,139.4,28.49,0.8,132.40001
-25.81048333,27.90955222,29-05-2013,153.40001,158.60000000000002,27.869999,1.4,150.7
-24.282222,28.090278,29-05-2013,153.6,160.20000000000002,28.939999,2.0,152.2
-26.648056,27.089444,29-05-2013,158.8,152.6,27.67,1.0,145.0
-26.970278,27.211111,29-05-2013,160.0,146.9,27.789999,1.0,139.6
-26.880278,26.965,29-05-2013,162.6,145.9,28.23,1.0,138.7
-27.3,28.586944,29-05-2013,144.8,156.8,26.099998,5.4,144.8
-26.98472222,26.63227778,29-05-2013,169.1,141.0,28.58,0.8,134.0
-29.033333,23.983333,29-05-2013,205.40001,73.0,32.82,0.2,69.4
-22.935,28.004167,30-05-2013,167.90001,93.5,32.01,0.2,88.9
-27.273889,28.49,30-05-2013,146.2,157.0,26.119999,4.2000003,146.2
-27.38972222,26.46388889,30-05-2013,179.6,124.9,29.349998,0.8,118.6
-27.398611,26.614722,30-05-2013,177.90001,126.60000000000001,29.17,0.8,120.3
-27.671111,27.236944,30-05-2013,167.2,134.5,28.529999,0.8,127.8
-29.042222,24.6,30-05-2013,205.8,76.60000000000001,32.17,0.1,72.8
-29.028629,24.638389,30-05-2013,204.90001,78.10000000000001,32.11,0.1,74.200005
-29.033333,23.983333,30-05-2013,205.40001,73.0,32.82,0.2,69.4
-29.744167,29.905833,31-05-2013,129.0,258.2,25.869999,79.200005,129.0
-28.404444,30.013056,03-06-2013,144.7,165.60000000000002,28.07,16.0,144.7
-26.73806,27.59194,03-06-2013,153.90001,153.70000000000002,26.91,1.2,146.0
-26.45,28.085833,03-06-2013,147.8,150.6,26.31,1.4,143.1
-29.160278,26.573333,03-06-2013,178.6,116.80000000000001,29.199999,0.7,111.0
-34.065833,20.404167,04-06-2013,182.3,8.5,30.31,3.4,8.400001
-25.20639,27.558,04-06-2013,165.2,156.60000000000002,30.429998,2.0,148.8
-24.69514,27.40906,04-06-2013,172.7,157.70000000000002,31.24,2.3,149.90001
-28.747778,31.745833,04-06-2013,137.90001,134.5,29.06,5.4,128.3
-29.380556,30.2775,04-06-2013,122.4,209.5,24.75,77.4,122.4
-27.169444,29.233889,04-06-2013,138.3,147.1,25.34,2.7,138.3
-26.861111,28.884722,04-06-2013,143.2,141.8,25.779999,1.5,134.8
-27.398611,26.614722,04-06-2013,177.90001,126.60000000000001,29.17,0.8,120.3
-34.031944,22.053333,04-06-2013,155.7,11.100000000000001,25.949999,2.1000001,10.7
-34.039722,22.133333,04-06-2013,153.90001,11.4,25.769999,2.3,11.0
-34.075556,20.145556,04-06-2013,185.90001,8.700000000000001,29.8,6.5,9.6
-29.161667,23.696389,05-06-2013,210.1,65.10000000000001,33.309998,0.1,61.9
-27.01011111,26.69808333,05-06-2013,170.6,139.4,28.49,0.8,132.40001
-29.140556,31.391944,05-06-2013,129.90001,139.9,27.65,9.900001,129.90001
-24.39619444,27.08983333,05-06-2013,172.8,149.3,31.56,2.6000001,141.90001
-23.658056,31.05,05-06-2013,141.8,100.2,31.519999,0.90000004,95.200005
-23.281,30.54305556,05-06-2013,142.7,110.60000000000001,30.46,6.5,105.6
-27.00222,28.76528,05-06-2013,143.40001,148.3,25.97,1.4,140.90001
-27.02314,28.59389,05-06-2013,145.3,150.20000000000002,26.21,1.4,142.8
-26.648056,27.089444,05-06-2013,158.8,152.6,27.67,1.0,145.0
-26.970278,27.211111,05-06-2013,160.0,146.9,27.789999,1.0,139.6
-26.880278,26.965,05-06-2013,162.6,145.9,28.23,1.0,138.7
-27.273889,28.49,05-06-2013,146.2,157.0,26.119999,4.2000003,146.2
-27.4275,28.525833,05-06-2013,145.0,162.4,26.0,11.5,145.0
-27.3,28.586944,05-06-2013,144.8,156.8,26.099998,5.4,144.8
-26.98472222,26.63227778,05-06-2013,169.1,141.0,28.58,0.8,134.0
-34.405833,19.600556,05-06-2013,162.8,8.9,25.57,10.8,11.5
-28.058889,30.373611,05-06-2013,139.90001,166.4,26.91,22.4,139.90001
-22.769722,30.886944,06-06-2013,148.1,132.4,31.609999,6.6,126.3
-28.801278,31.955389,06-06-2013,135.3,113.10000000000001,28.48,7.1,108.3
-27.937778,31.209444,06-06-2013,136.6,124.0,27.75,5.6,118.3
-27.5275,30.858056,06-06-2013,130.6,164.20000000000002,26.24,31.2,130.6
-31.394444,20.947222,06-06-2013,234.8,18.400000000000002,31.849998,0.0,17.5
-29.651389,22.746389,06-06-2013,236.0,39.800000000000004,33.66,0.0,37.8
-34.005833,22.351111,06-06-2013,147.1,13.9,24.74,2.7,13.3
-28.116667,26.725278,07-06-2013,175.0,120.10000000000001,29.039999,0.7,114.1
-27.902778,24.615556,07-06-2013,198.40001,93.9,32.34,0.2,89.200005
-25.99136,27.84208,10-06-2013,149.40001,163.10000000000002,26.83,7.0,149.40001
-29.7775,29.470833,10-06-2013,125.5,289.7,23.76,42.9,125.5
-29.744167,29.905833,10-06-2013,129.0,258.2,25.869999,79.200005,129.0
-26.45,28.085833,10-06-2013,147.8,150.6,26.31,1.4,143.1
-27.671111,27.236944,10-06-2013,167.2,134.5,28.529999,0.8,127.8
-29.042222,24.6,10-06-2013,205.8,76.60000000000001,32.17,0.1,72.8
-31.396,29.2651,10-06-2013,126.3,197.4,26.029999,49.600002,126.3
-31.554722,29.245556,10-06-2013,117.5,205.60000000000002,24.789999,50.5,117.5
-27.01011111,26.69808333,11-06-2013,170.6,139.4,28.49,0.8,132.40001
-24.183889,30.823889,11-06-2013,137.6,138.4,30.64,2.4,131.5
-30.733889,29.828333,11-06-2013,121.5,231.3,25.26,69.4,121.5
-26.861111,28.884722,11-06-2013,143.2,141.8,25.779999,1.5,134.8
-27.00222,28.76528,11-06-2013,143.40001,148.3,25.97,1.4,140.90001
-26.648056,27.089444,11-06-2013,158.8,152.6,27.67,1.0,145.0
-26.970278,27.211111,11-06-2013,160.0,146.9,27.789999,1.0,139.6
-26.880278,26.965,11-06-2013,162.6,145.9,28.23,1.0,138.7
-26.98472222,26.63227778,11-06-2013,169.1,141.0,28.58,0.8,134.0
-28.69485,28.23487,11-06-2013,144.8,168.4,25.16,17.2,144.8
-30.568333,29.422778,11-06-2013,126.8,209.5,24.529999,62.600002,126.8
-30.570833,29.150556,11-06-2013,128.2,212.20000000000002,24.38,49.9,128.2
-31.104278,29.399722,11-06-2013,124.5,207.5,25.74,57.2,124.5
-25.45963889,28.26430556,11-06-2013,155.0,147.8,28.89,1.6,140.5
-28.338333,31.373611,11-06-2013,133.1,134.0,27.769999,4.5,127.6
-28.068333,31.55,11-06-2013,140.8,107.7,29.9,4.7000003,102.700005
-25.81048333,27.90955222,12-06-2013,153.40001,158.60000000000002,27.869999,1.4,150.7
-24.39619444,27.08983333,12-06-2013,172.8,149.3,31.56,2.6000001,141.90001
-24.058889,31.237222,12-06-2013,137.6,111.7,31.349998,1.0,106.1
-30.398056,30.601944,12-06-2013,124.1,237.70000000000002,26.21,81.1,124.1
-27.802778,28.768333,12-06-2013,140.1,168.9,25.49,22.6,140.1
-29.033333,23.983333,12-06-2013,205.40001,73.0,32.82,0.2,69.4
-29.615556,27.065278,12-06-2013,166.5,140.0,27.98,0.7,133.0
-28.883333,27.89,12-06-2013,149.2,170.9,25.949999,15.400001,149.2
-31.031389,28.883333,12-06-2013,129.5,201.3,25.609999,56.100002,129.5
-30.86013889,29.07125,12-06-2013,130.2,201.10000000000002,26.01,51.7,130.2
-30.77586667,29.03221667,12-06-2013,130.8,204.8,25.9,48.8,130.8
-34.092222,21.295278,12-06-2013,172.2,10.9,28.099998,1.8000001,10.5
-28.44555556,32.325,05-09-2013,153.90001,76.3,30.3,8.400001,73.6
-24.679167,30.8025,14-06-2013,127.5,211.70000000000002,25.71,109.1,127.5
-29.744167,29.905833,14-06-2013,129.0,258.2,25.869999,79.200005,129.0
-26.98472222,26.63227778,14-06-2013,169.1,141.0,28.58,0.8,134.0
-29.803611,30.516111,14-06-2013,122.4,240.8,25.76,83.8,122.4
-28.96362,19.15486,15-06-2013,251.1,2.4000000000000004,36.73,0.0,2.3
-28.735556,29.820556,17-06-2013,143.3,175.3,28.33,26.4,143.3
-32.502778,19.535833,17-06-2013,234.1,9.0,32.85,0.5,8.6
-31.860278,18.6875,18-06-2013,221.2,7.4,31.59,0.6,7.0
-25.20639,27.558,18-06-2013,165.2,156.60000000000002,30.429998,2.0,148.8
-24.39619444,27.08983333,18-06-2013,172.8,149.3,31.56,2.6000001,141.90001
-24.69514,27.40906,18-06-2013,172.7,157.70000000000002,31.24,2.3,149.90001
-26.73806,27.59194,18-06-2013,153.90001,153.70000000000002,26.91,1.2,146.0
-26.45,28.085833,18-06-2013,147.8,150.6,26.31,1.4,143.1
-33.38056,19.30167,18-06-2013,199.0,11.600000000000001,28.48,9.6,13.5
-32.595833,19.009444,18-06-2013,222.6,9.9,32.94,7.0,10.400001
-29.161667,23.696389,19-06-2013,210.1,65.10000000000001,33.309998,0.1,61.9
-29.641944,30.6875,19-06-2013,127.200005,211.4,26.75,80.200005,127.200005
-25.127778,27.628889,19-06-2013,164.7,154.20000000000002,30.5,2.0,146.6
-23.838611,31.640833,19-06-2013,144.8,97.2,32.54,0.90000004,92.4
-27.363611,31.783333,19-06-2013,132.8,91.5,29.66,7.8,87.5
-26.861111,28.884722,19-06-2013,143.2,141.8,25.779999,1.5,134.8
-31.5653,18.3306,19-06-2013,211.6,4.7,30.029999,0.2,4.5
-32.601389,18.750556,19-06-2013,222.8,9.4,32.149998,6.6,10.0
-33.7075,18.97444444,19-06-2013,208.90001,11.0,30.38,14.3,14.6
-29.161667,23.696389,20-06-2013,210.1,65.10000000000001,33.309998,0.1,61.9
-28.7115,24.07288889,20-06-2013,204.0,77.2,32.78,0.2,73.3
-27.602222,29.942778,20-06-2013,146.2,166.60000000000002,27.8,15.8,146.2
-29.1825,23.575556,20-06-2013,215.5,61.0,33.29,0.1,57.9
-34.250556,20.9925,20-06-2013,177.3,10.3,28.17,3.3,9.900001
-33.31388889,19.07472222,20-06-2013,212.8,11.200000000000001,31.14,13.0,14.2
-33.13083,18.86278,20-06-2013,215.6,10.100000000000001,31.699999,11.7,12.7
-32.94583,18.33667,20-06-2013,200.2,7.1000000000000005,28.68,7.2000003,8.3
-27.573056,24.746389,21-06-2013,200.40001,100.7,31.99,0.3,95.700005
-28.96362,19.15486,22-06-2013,251.1,2.4000000000000004,36.73,0.0,2.3
-29.803611,30.516111,22-06-2013,122.4,240.8,25.76,83.8,122.4
-25.99136,27.84208,24-06-2013,149.40001,163.10000000000002,26.83,7.0,149.40001
-26.45,28.085833,24-06-2013,147.8,150.6,26.31,1.4,143.1
-33.501667,21.624167,24-06-2013,186.2,10.9,28.269999,0.1,10.3
-27.01011111,26.69808333,25-06-2013,170.6,139.4,28.49,0.8,132.40001
-26.861111,28.884722,25-06-2013,143.2,141.8,25.779999,1.5,134.8
-27.00222,28.76528,25-06-2013,143.40001,148.3,25.97,1.4,140.90001
-26.648056,27.089444,25-06-2013,158.8,152.6,27.67,1.0,145.0
-26.970278,27.211111,25-06-2013,160.0,146.9,27.789999,1.0,139.6
-26.880278,26.965,25-06-2013,162.6,145.9,28.23,1.0,138.7
-26.98472222,26.63227778,25-06-2013,169.1,141.0,28.58,0.8,134.0
-29.042222,24.6,25-06-2013,205.8,76.60000000000001,32.17,0.1,72.8
-29.028629,24.638389,25-06-2013,204.90001,78.10000000000001,32.11,0.1,74.200005
-29.033333,23.983333,25-06-2013,205.40001,73.0,32.82,0.2,69.4
-29.161667,23.696389,26-06-2013,210.1,65.10000000000001,33.309998,0.1,61.9
-25.81048333,27.90955222,26-06-2013,153.40001,158.60000000000002,27.869999,1.4,150.7
-28.75,30.442778,26-06-2013,146.2,162.10000000000002,29.279999,11.0,146.2
-29.161667,30.629722,26-06-2013,124.700005,189.0,25.109999,60.5,124.700005
-28.141944,26.417778,26-06-2013,180.1,116.4,29.46,0.7,110.6
-28.1175,26.719444,26-06-2013,175.0,120.10000000000001,29.039999,0.7,114.1
-28.116667,26.725278,26-06-2013,175.0,120.10000000000001,29.039999,0.7,114.1
-29.160278,26.573333,26-06-2013,178.6,116.80000000000001,29.199999,0.7,111.0
-29.033333,23.983333,26-06-2013,205.40001,73.0,32.82,0.2,69.4
-27.38972222,26.46388889,27-06-2013,179.6,124.9,29.349998,0.8,118.6
-27.398611,26.614722,27-06-2013,177.90001,126.60000000000001,29.17,0.8,120.3
-27.671111,27.236944,27-06-2013,167.2,134.5,28.529999,0.8,127.8
-28.760833,17.730278,28-06-2013,244.2,0.30000000000000004,36.03,0.0,0.3
-29.744167,29.905833,28-06-2013,129.0,258.2,25.869999,79.200005,129.0
-28.96362,19.15486,29-06-2013,251.1,2.4000000000000004,36.73,0.0,2.3
-26.73806,27.59194,01-07-2013,153.90001,153.70000000000002,26.91,1.2,146.0
-26.45,28.085833,01-07-2013,147.8,150.6,26.31,1.4,143.1
-34.065833,20.404167,02-07-2013,182.3,8.5,30.31,3.4,8.400001
-25.20639,27.558,02-07-2013,165.2,156.60000000000002,30.429998,2.0,148.8
-24.69514,27.40906,02-07-2013,172.7,157.70000000000002,31.24,2.3,149.90001
-28.747778,31.745833,02-07-2013,137.90001,134.5,29.06,5.4,128.3
-27.937778,31.209444,02-07-2013,136.6,124.0,27.75,5.6,118.3
-29.380556,30.2775,02-07-2013,122.4,209.5,24.75,77.4,122.4
-27.169444,29.233889,02-07-2013,138.3,147.1,25.34,2.7,138.3
-26.861111,28.884722,02-07-2013,143.2,141.8,25.779999,1.5,134.8
-27.398611,26.614722,02-07-2013,177.90001,126.60000000000001,29.17,0.8,120.3
-28.69485,28.23487,02-07-2013,144.8,168.4,25.16,17.2,144.8
-34.031944,22.053333,02-07-2013,155.7,11.100000000000001,25.949999,2.1000001,10.7
-34.075556,20.145556,02-07-2013,185.90001,8.700000000000001,29.8,6.5,9.6
-29.161667,23.696389,03-07-2013,210.1,65.10000000000001,33.309998,0.1,61.9
-27.01011111,26.69808333,03-07-2013,170.6,139.4,28.49,0.8,132.40001
-25.127778,27.628889,03-07-2013,164.7,154.20000000000002,30.5,2.0,146.6
-24.39619444,27.08983333,03-07-2013,172.8,149.3,31.56,2.6000001,141.90001
-27.00222,28.76528,03-07-2013,143.40001,148.3,25.97,1.4,140.90001
-27.02314,28.59389,03-07-2013,145.3,150.20000000000002,26.21,1.4,142.8
-26.648056,27.089444,03-07-2013,158.8,152.6,27.67,1.0,145.0
-26.970278,27.211111,03-07-2013,160.0,146.9,27.789999,1.0,139.6
-26.880278,26.965,03-07-2013,162.6,145.9,28.23,1.0,138.7
-27.273889,28.49,03-07-2013,146.2,157.0,26.119999,4.2000003,146.2
-27.4275,28.525833,03-07-2013,145.0,162.4,26.0,11.5,145.0
-27.3,28.586944,03-07-2013,144.8,156.8,26.099998,5.4,144.8
-26.98472222,26.63227778,03-07-2013,169.1,141.0,28.58,0.8,134.0
-34.039722,22.133333,03-07-2013,153.90001,11.4,25.769999,2.3,11.0
-34.405833,19.600556,03-07-2013,162.8,8.9,25.57,10.8,11.5
-33.870833,20.003333,03-07-2013,195.0,8.8,30.9,5.6,9.6
-25.57877778,29.12747222,03-07-2013,150.0,148.4,28.359999,1.4,141.0
-22.769722,30.886944,04-07-2013,148.1,132.4,31.609999,6.6,126.3
-28.801278,31.955389,04-07-2013,135.3,113.10000000000001,28.48,7.1,108.3
-27.5275,30.858056,04-07-2013,130.6,164.20000000000002,26.24,31.2,130.6
-26.98472222,26.63227778,04-07-2013,169.1,141.0,28.58,0.8,134.0
-31.394444,20.947222,04-07-2013,234.8,18.400000000000002,31.849998,0.0,17.5
-34.329722,18.990278,04-07-2013,164.2,8.700000000000001,24.8,22.1,16.7
